"YEAR"	"MONTH"	"DAY"	"TIME"	"LATITUDE"	"LONGITUDE"	"ODF_FILENAME"
"1992"	"08"	"18"	"1540"	44.7692	-62.7923	"CTD_92903_001_5_DN"
"1992"	"08"	"18"	"1608"	44.7712	-62.7992	"CTD_92903_002_5_DN"
"1992"	"08"	"18"	"1656"	44.7767	-62.808	"CTD_92903_003_5_DN"
"1992"	"08"	"18"	"1736"	44.7922	-62.8303	"CTD_92903_005_5_DN"
"1992"	"08"	"18"	"1811"	44.7982	-62.8345	"CTD_92903_006_5_DN"
"1992"	"08"	"23"	"1439"	44.8093	-62.8607	"CTD_92902_002_8_DN"
"1992"	"08"	"24"	"1258"	44.4533	-63.5955	"CTD_92902_006_4_DN"
"1992"	"08"	"24"	"1624"	44.4542	-64.3167	"CTD_92902_007_4_DN"
"1992"	"09"	"04"	"1829"	44.8093	-62.8607	"CTD_92902_002_9_DN"
"1992"	"09"	"08"	"1332"	44.4533	-63.5955	"CTD_92902_006_5_DN"
"1992"	"09"	"08"	"1614"	44.4542	-64.3167	"CTD_92902_007_5_DN"
"1992"	"09"	"10"	"1645"	44.8093	-62.8607	"CTD_92902_002_10_DN"
"1992"	"09"	"15"	"1306"	44.8083	-62.8533	"CTD_92903_008_6_DN"
"1992"	"09"	"15"	"1344"	44.7692	-62.7923	"CTD_92903_001_6_DN"
"1992"	"09"	"15"	"1409"	44.7712	-62.7992	"CTD_92903_002_6_DN"
"1992"	"09"	"15"	"1445"	44.7767	-62.808	"CTD_92903_003_6_DN"
"1992"	"09"	"15"	"1543"	44.7922	-62.8303	"CTD_92903_005_6_DN"
"1992"	"09"	"15"	"1617"	44.7982	-62.8345	"CTD_92903_006_6_DN"
"1992"	"09"	"15"	"1645"	44.806	-62.846	"CTD_92903_007_6_DN"
"1992"	"09"	"15"	"1717"	44.8117	-62.8675	"CTD_92903_009_6_DN"
"1992"	"09"	"22"	"1327"	44.4533	-63.5955	"CTD_92902_006_6_DN"
"1992"	"09"	"22"	"1618"	44.4542	-64.3167	"CTD_92902_007_6_DN"
"1992"	"09"	"24"	"1341"	44.8093	-62.8607	"CTD_92902_002_11_DN"
"1992"	"10"	"01"	"1354"	44.8093	-62.8607	"CTD_92902_002_12_DN"
"1992"	"10"	"05"	"1619"	44.4542	-64.3167	"CTD_92902_007_7_DN"
"1992"	"10"	"06"	"1327"	44.8083	-62.8533	"CTD_92903_008_7_DN"
"1992"	"10"	"06"	"1416"	44.7692	-62.7923	"CTD_92903_001_7_DN"
"1992"	"10"	"06"	"1457"	44.7712	-62.7992	"CTD_92903_002_7_DN"
"1992"	"10"	"06"	"1606"	44.7767	-62.808	"CTD_92903_003_7_DN"
"1992"	"10"	"06"	"1808"	44.806	-62.846	"CTD_92903_007_7_DN"
"1992"	"10"	"06"	"1900"	44.8117	-62.8675	"CTD_92903_009_7_DN"
"1992"	"10"	"14"	"1320"	44.4533	-63.5955	"CTD_92902_006_7_DN"
"1992"	"10"	"14"	"1613"	44.4542	-64.3167	"CTD_92902_007_8_DN"
"1992"	"10"	"15"	"1324"	44.8093	-62.8607	"CTD_92902_002_13_DN"
"1992"	"10"	"20"	"1401"	44.4533	-63.5955	"CTD_92902_006_8_DN"
"1992"	"10"	"20"	"1411"	44.4533	-63.5955	"CTD_92902_006_9_DN"
"1992"	"10"	"20"	"1703"	44.4542	-64.3167	"CTD_92902_007_9_DN"
"1992"	"10"	"21"	"1344"	44.8093	-62.8607	"CTD_92902_002_14_DN"
"1992"	"10"	"22"	"1806"	44.651	-65.7433	"CTD_92902_005_1_DN"
"1992"	"10"	"26"	"1426"	44.4533	-63.5955	"CTD_92902_006_10_DN"
"1992"	"10"	"26"	"1655"	44.4542	-64.3167	"CTD_92902_007_10_DN"
"1992"	"10"	"28"	"1536"	44.651	-65.7433	"CTD_92902_005_2_DN"
"1992"	"10"	"29"	"1345"	44.8083	-62.8533	"CTD_92903_008_8_DN"
"1992"	"10"	"29"	"1417"	44.7692	-62.7923	"CTD_92903_001_8_DN"
"1992"	"10"	"29"	"1445"	44.7712	-62.7992	"CTD_92903_002_8_DN"
"1992"	"10"	"29"	"1558"	44.7767	-62.808	"CTD_92903_003_8_DN"
"1992"	"10"	"29"	"1701"	44.7922	-62.8303	"CTD_92903_005_8_DN"
"1992"	"10"	"29"	"1736"	44.7982	-62.8345	"CTD_92903_006_8_DN"
"1992"	"10"	"29"	"1811"	44.806	-62.846	"CTD_92903_007_8_DN"
"1992"	"10"	"29"	"1845"	44.8117	-62.8675	"CTD_92903_009_8_DN"
"1992"	"11"	"10"	"1817"	44.4542	-64.3167	"CTD_92902_007_11_DN"
"1992"	"11"	"12"	"1624"	44.8093	-62.8607	"CTD_92902_002_15_DN"
"1992"	"11"	"17"	"1411"	44.8083	-62.8533	"CTD_92903_008_9_DN"
"1992"	"11"	"17"	"1503"	44.8117	-62.8675	"CTD_92903_009_9_DN"
"1992"	"11"	"17"	"1558"	44.806	-62.846	"CTD_92903_007_9_DN"
"1992"	"11"	"17"	"1649"	44.7692	-62.7923	"CTD_92903_001_9_DN"
"1992"	"11"	"17"	"1720"	44.7712	-62.7992	"CTD_92903_002_9_DN"
"1992"	"11"	"17"	"1754"	44.7767	-62.808	"CTD_92903_003_9_DN"
"1992"	"11"	"17"	"1842"	44.7922	-62.8303	"CTD_92903_005_9_DN"
"1992"	"11"	"17"	"1908"	44.7982	-62.8345	"CTD_92903_006_9_DN"
"1992"	"11"	"19"	"1609"	44.4563	-64.3167	"CTD_92902_007_12_DN"
"1992"	"11"	"23"	"1443"	44.4533	-63.5955	"CTD_92902_006_12_DN"
"1992"	"11"	"23"	"1719"	44.4542	-64.3167	"CTD_92902_007_13_DN"
"1992"	"11"	"24"	"1519"	44.6885	-63.6437	"CTD_92050_000_1_DN"
"1992"	"11"	"24"	"1845"	44.8093	-62.8607	"CTD_92902_002_16_DN"
"1992"	"11"	"25"	"1110"	45.9329	-62.0005	"CTD_92050_001_1_DN"
"1992"	"11"	"25"	"1205"	46.0333	-62.0028	"CTD_92050_002_1_DN"
"1992"	"11"	"25"	"1258"	46.132	-61.999	"CTD_92050_003_1_DN"
"1992"	"11"	"25"	"1347"	46.2326	-62.0001	"CTD_92050_004_1_DN"
"1992"	"11"	"25"	"1435"	46.3345	-61.9979	"CTD_92050_005_1_DN"
"1992"	"11"	"25"	"1710"	46.7755	-62.0509	"CTD_92050_006_1_DN"
"1992"	"11"	"25"	"2131"	47.1583	-63.1587	"CTD_92050_007_1_DN"
"1992"	"11"	"26"	"0108"	47.8249	-62.8175	"CTD_92050_008_1_DN"
"1992"	"11"	"30"	"0452"	47.6673	-60.6909	"CTD_92050_049_1_DN"
"1992"	"11"	"30"	"0544"	47.766	-60.565	"CTD_92050_050_1_DN"
"1992"	"11"	"30"	"0643"	47.8587	-60.4575	"CTD_92050_051_1_DN"
"1992"	"11"	"30"	"0755"	47.9668	-60.3317	"CTD_92050_052_1_DN"
"1992"	"11"	"30"	"1754"	47.9996	-59.5008	"CTD_92050_059_1_DN"
"1992"	"11"	"30"	"2022"	47.5829	-59.3333	"CTD_92050_060_1_DN"
"1992"	"11"	"30"	"2129"	47.4986	-59.468	"CTD_92050_061_1_DN"
"1992"	"11"	"30"	"2240"	47.4232	-59.5918	"CTD_92050_062_1_DN"
"1992"	"12"	"01"	"0007"	47.3008	-59.734	"CTD_92050_063_1_DN"
"1992"	"12"	"01"	"0105"	47.2149	-59.8155	"CTD_92050_064_1_DN"
"1992"	"12"	"01"	"0204"	47.1497	-59.9007	"CTD_92050_065_1_DN"
"1992"	"12"	"01"	"0304"	47.0666	-59.9997	"CTD_92050_066_1_DN"
"1992"	"12"	"01"	"0426"	46.9139	-60.1731	"CTD_92050_067_1_DN"
"1992"	"12"	"01"	"1438"	46.2137	-57.1672	"CTD_92050_068_1_DN"
"1992"	"12"	"01"	"1528"	44.8083	-62.8533	"CTD_92903_008_10_DN"
"1992"	"12"	"01"	"1531"	46.1403	-57.2605	"CTD_92050_069_1_DN"
"1992"	"12"	"01"	"1602"	44.7692	-62.7923	"CTD_92903_001_10_DN"
"1992"	"12"	"01"	"1625"	44.7712	-62.7992	"CTD_92903_002_10_DN"
"1992"	"12"	"01"	"1629"	46.0681	-57.3502	"CTD_92050_070_1_DN"
"1992"	"12"	"01"	"1706"	44.8117	-62.8675	"CTD_92903_009_10_DN"
"1992"	"12"	"01"	"1744"	45.9929	-57.4388	"CTD_92050_071_1_DN"
"1992"	"12"	"01"	"1856"	45.9203	-57.534	"CTD_92050_072_1_DN"
"1992"	"12"	"01"	"2009"	45.8473	-57.6222	"CTD_92050_073_1_DN"
"1992"	"12"	"01"	"2120"	45.7751	-57.7173	"CTD_92050_074_1_DN"
"1992"	"12"	"01"	"2228"	45.7022	-57.8082	"CTD_92050_075_1_DN"
"1992"	"12"	"01"	"2337"	45.6279	-57.9	"CTD_92050_076_1_DN"
"1992"	"12"	"02"	"0040"	45.5549	-57.9912	"CTD_92050_077_1_DN"
"1992"	"12"	"02"	"0605"	45.4835	-59.5173	"CTD_92050_078_1_DN"
"1992"	"12"	"09"	"1157"	46.2217	-59.9317	"CTD_92906_001_1_DN"
"1992"	"12"	"09"	"1326"	46.2217	-59.97	"CTD_92906_002_1_DN"
"1992"	"12"	"09"	"1332"	46.22	-59.9617	"CTD_92906_003_1_DN"
"1992"	"12"	"09"	"1403"	46.2133	-59.9483	"CTD_92906_004_1_DN"
"1992"	"12"	"09"	"1426"	46.205	-59.945	"CTD_92906_005_1_DN"
"1992"	"12"	"09"	"1446"	46.2067	-59.9333	"CTD_92906_006_1_DN"
"1992"	"12"	"09"	"1735"	46.2508	-60.0458	"CTD_92906_009_1_DN"
"1992"	"12"	"09"	"1747"	46.2467	-60.0358	"CTD_92906_010_1_DN"
"1992"	"12"	"09"	"1758"	46.2408	-60.025	"CTD_92906_011_1_DN"
"1992"	"12"	"09"	"1858"	46.2667	-60.05	"CTD_92906_012_1_DN"
"1993"	"01"	"06"	"1502"	44.6438	-65.722	"CTD_93901_005_1_DN"
"1993"	"01"	"07"	"1315"	44.4533	-63.5955	"CTD_93901_006_1_DN"
"1993"	"01"	"07"	"1536"	44.4542	-64.3167	"CTD_93901_007_1_DN"
"1993"	"02"	"12"	"1818"	44.4542	-64.3167	"CTD_93901_007_2_DN"
"1993"	"02"	"16"	"1426"	44.4533	-63.5955	"CTD_93901_006_2_DN"
"1993"	"02"	"23"	"1504"	44.6438	-65.722	"CTD_93901_005_2_DN"
"1993"	"03"	"02"	"1530"	44.4542	-64.3167	"CTD_93901_007_3_DN"
"1993"	"03"	"02"	"1804"	44.4533	-63.5955	"CTD_93901_006_3_DN"
"1993"	"03"	"10"	"1716"	44.6933	-63.6408	"CTD_93902_002_1_DN"
"1993"	"03"	"13"	"1654"	44.4542	-64.3167	"CTD_93901_007_4_DN"
"1993"	"03"	"17"	"1344"	44.6842	-63.6533	"CTD_93902_001_1_DN"
"1993"	"03"	"17"	"1420"	44.6933	-63.6408	"CTD_93902_002_2_DN"
"1993"	"03"	"19"	"1355"	44.4533	-63.5955	"CTD_93901_006_4_DN"
"1993"	"03"	"24"	"1323"	44.6842	-63.6533	"CTD_93902_001_2_DN"
"1993"	"03"	"24"	"1347"	44.6835	-63.6502	"CTD_93902_003_1_DN"
"1993"	"03"	"24"	"1452"	44.6933	-63.6408	"CTD_93902_002_3_DN"
"1993"	"03"	"26"	"1504"	44.6835	-63.6502	"CTD_93902_003_2_DN"
"1993"	"03"	"29"	"1349"	44.6835	-63.6502	"CTD_93902_003_3_DN"
"1993"	"03"	"29"	"1516"	44.6933	-63.6408	"CTD_93902_002_4_DN"
"1993"	"03"	"29"	"1532"	44.6842	-63.6533	"CTD_93902_001_3_DN"
"1993"	"03"	"30"	"1758"	44.6438	-66.722	"CTD_93901_005_3_DN"
"1993"	"04"	"05"	"1320"	44.6842	-63.6533	"CTD_93902_001_4_DN"
"1993"	"04"	"05"	"1346"	44.6835	-63.6502	"CTD_93902_003_4_DN"
"1993"	"04"	"05"	"1525"	44.6933	-63.6408	"CTD_93902_002_5_DN"
"1993"	"04"	"06"	"1314"	44.4533	-63.5955	"CTD_93901_006_5_DN"
"1993"	"04"	"06"	"1545"	44.4542	-64.3167	"CTD_93901_007_5_DN"
"1993"	"04"	"14"	"1250"	44.6842	-63.6533	"CTD_93902_001_5_DN"
"1993"	"04"	"14"	"1308"	44.6835	-63.6502	"CTD_93902_003_5_DN"
"1993"	"04"	"14"	"1703"	44.6835	-63.6502	"CTD_93902_003_6_DN"
"1993"	"04"	"14"	"1717"	44.6933	-63.6408	"CTD_93902_002_6_DN"
"1993"	"04"	"19"	"1250"	44.6842	-63.6533	"CTD_93902_001_6_DN"
"1993"	"04"	"19"	"1342"	44.6835	-63.6502	"CTD_93902_003_7_DN"
"1993"	"04"	"19"	"1421"	44.6933	-63.6408	"CTD_93902_002_7_DN"
"1993"	"05"	"05"	"1227"	44.6842	-63.6533	"CTD_93902_001_8_DN"
"1993"	"05"	"05"	"1244"	44.6835	-63.6502	"CTD_93902_003_9_DN"
"1993"	"05"	"05"	"1358"	44.6933	-63.6408	"CTD_93902_002_8_DN"
"1993"	"05"	"06"	"1320"	44.4533	-63.5955	"CTD_93901_006_7_DN"
"1993"	"05"	"06"	"1600"	44.4542	-64.3167	"CTD_93901_007_7_DN"
"1993"	"05"	"10"	"1250"	44.6835	-63.6502	"CTD_93902_003_10_DN"
"1993"	"05"	"10"	"1258"	44.6835	-63.6502	"CTD_93902_003_11_DN"
"1993"	"05"	"10"	"1333"	44.6933	-63.6408	"CTD_93902_002_9_DN"
"1993"	"05"	"11"	"0947"	46.4015	-60.365	"CTD_93008_180_01_DN"
"1993"	"05"	"11"	"1132"	46.498	-60.3658	"CTD_93008_181_01_DN"
"1993"	"05"	"11"	"1356"	46.5702	-60.3462	"CTD_93008_182_01_DN"
"1993"	"05"	"11"	"1555"	46.5702	-60.2363	"CTD_93008_183_01_DN"
"1993"	"05"	"12"	"1122"	46.5535	-60.2512	"CTD_93008_184_01_DN"
"1993"	"05"	"12"	"1342"	46.6817	-60.217	"CTD_93008_185_01_DN"
"1993"	"05"	"12"	"1543"	46.662	-60.0757	"CTD_93008_186_01_DN"
"1993"	"05"	"13"	"1039"	46.5048	-60.1172	"CTD_93008_187_01_DN"
"1993"	"05"	"13"	"1403"	46.3458	-60.3775	"CTD_93008_188_01_DN"
"1993"	"05"	"13"	"1523"	46.3972	-60.3758	"CTD_93008_189_01_DN"
"1993"	"05"	"14"	"1046"	46.074	-60.8117	"CTD_93008_190_01_DN"
"1993"	"05"	"14"	"1209"	46.0987	-60.6903	"CTD_93008_191_01_DN"
"1993"	"05"	"14"	"1334"	46.0278	-60.724	"CTD_93008_192_01_DN"
"1993"	"05"	"17"	"1228"	44.6842	-63.6533	"CTD_93902_001_9_DN"
"1993"	"05"	"17"	"1238"	44.6835	-63.6502	"CTD_93902_003_12_DN"
"1993"	"05"	"17"	"1255"	46.4553	-60.0952	"CTD_93008_193_01_DN"
"1993"	"05"	"17"	"1351"	44.6933	-63.6408	"CTD_93902_002_10_DN"
"1993"	"05"	"17"	"1532"	46.383	-60.133	"CTD_93008_194_01_DN"
"1993"	"05"	"17"	"1627"	46.3725	-60.162	"CTD_93008_195_01_DN"
"1993"	"05"	"19"	"0958"	47.0272	-60.3215	"CTD_93008_196_01_DN"
"1993"	"05"	"19"	"1132"	47.0495	-60.3187	"CTD_93008_197_01_DN"
"1993"	"05"	"19"	"1517"	46.9608	-60.0788	"CTD_93008_198_01_DN"
"1993"	"05"	"20"	"0928"	46.8587	-60.1417	"CTD_93008_199_01_DN"
"1993"	"05"	"20"	"1339"	44.4533	-63.5955	"CTD_93901_006_8_DN"
"1993"	"05"	"20"	"1422"	46.9332	-60.3715	"CTD_93008_200_01_DN"
"1993"	"05"	"20"	"1706"	44.4542	-64.3167	"CTD_93901_007_8_DN"
"1993"	"05"	"21"	"1054"	46.9342	-60.1223	"CTD_93008_201_01_DN"
"1993"	"05"	"21"	"1449"	46.887	-60.1622	"CTD_93008_202_01_DN"
"1993"	"05"	"25"	"1322"	44.6835	-63.6502	"CTD_93902_003_13_DN"
"1993"	"05"	"25"	"1335"	44.6933	-63.6408	"CTD_93902_002_11_DN"
"1993"	"05"	"31"	"1304"	44.6835	-63.6502	"CTD_93902_003_14_DN"
"1993"	"05"	"31"	"1439"	44.6933	-63.6408	"CTD_93902_002_12_DN"
"1993"	"06"	"02"	"1322"	44.4533	-63.5955	"CTD_93901_006_9_DN"
"1993"	"06"	"02"	"1612"	44.4542	-64.3167	"CTD_93901_007_9_DN"
"1993"	"06"	"06"	"2305"	43.959	-56.0807	"CTD_93002_075_1_DN"
"1993"	"06"	"11"	"1703"	44.6835	-63.6502	"CTD_93902_003_15_DN"
"1993"	"06"	"11"	"1806"	44.6933	-63.6408	"CTD_93902_002_13_DN"
"1993"	"06"	"18"	"1348"	44.4533	-63.5955	"CTD_93901_006_10_DN"
"1993"	"06"	"18"	"1352"	44.4533	-63.5955	"CTD_93901_006_11_DN"
"1993"	"06"	"18"	"1613"	44.4542	-64.3167	"CTD_93901_007_10_DN"
"1993"	"06"	"21"	"1424"	44.6933	-63.6408	"CTD_93902_002_14_DN"
"1993"	"06"	"21"	"1445"	44.6835	-63.6502	"CTD_93902_003_16_DN"
"1993"	"06"	"25"	"1345"	44.4533	-63.5955	"CTD_93901_006_12_DN"
"1993"	"06"	"25"	"1622"	44.4542	-64.3167	"CTD_93901_007_11_DN"
"1993"	"06"	"28"	"1357"	44.6835	-63.6502	"CTD_93902_003_17_DN"
"1993"	"06"	"28"	"1513"	44.6933	-63.6408	"CTD_93902_002_15_DN"
"1993"	"07"	"01"	"1314"	44.4533	-63.5955	"CTD_93901_006_13_DN"
"1993"	"07"	"01"	"1530"	44.4542	-64.3167	"CTD_93901_007_12_DN"
"1993"	"07"	"05"	"1725"	46.0983	-60.689	"CTD_93022_001_01_DN"
"1993"	"07"	"06"	"1157"	46.0955	-60.6823	"CTD_93022_003_01_DN"
"1993"	"07"	"06"	"1419"	46.0633	-60.8117	"CTD_93022_004_01_DN"
"1993"	"07"	"08"	"1259"	44.6835	-63.6502	"CTD_93902_003_18_DN"
"1993"	"07"	"08"	"1400"	44.6933	-63.6408	"CTD_93902_002_16_DN"
"1993"	"07"	"09"	"1357"	44.4533	-63.5955	"CTD_93901_006_14_DN"
"1993"	"07"	"09"	"1418"	46.792	-60.3938	"CTD_93022_005_01_DN"
"1993"	"07"	"09"	"1632"	44.4542	-64.3167	"CTD_93901_007_13_DN"
"1993"	"07"	"09"	"1649"	46.4567	-60.092	"CTD_93022_006_01_DN"
"1993"	"07"	"10"	"1318"	46.3978	-60.1353	"CTD_93022_007_01_DN"
"1993"	"07"	"10"	"1521"	46.5003	-60.1033	"CTD_93022_008_01_DN"
"1993"	"07"	"10"	"1712"	46.5577	-60.2567	"CTD_93022_009_01_DN"
"1993"	"07"	"11"	"1312"	46.4983	-60.3715	"CTD_93022_010_01_DN"
"1993"	"07"	"11"	"1435"	46.5662	-60.343	"CTD_93022_011_01_DN"
"1993"	"07"	"11"	"1740"	46.3257	-60.5063	"CTD_93022_012_01_DN"
"1993"	"07"	"12"	"1228"	46.3655	-60.364	"CTD_93022_013_01_DN"
"1993"	"07"	"12"	"1606"	46.6885	-60.2058	"CTD_93022_014_01_DN"
"1993"	"07"	"12"	"1742"	46.7587	-60.2428	"CTD_93022_015_01_DN"
"1993"	"07"	"13"	"1414"	46.6478	-60.0702	"CTD_93022_016_01_DN"
"1993"	"07"	"13"	"1715"	46.9042	-59.8875	"CTD_93022_017_01_DN"
"1993"	"07"	"14"	"1511"	47.0467	-60.1655	"CTD_93022_018_01_DN"
"1993"	"07"	"14"	"1727"	44.6835	-63.6502	"CTD_93902_003_19_DN"
"1993"	"07"	"14"	"1742"	44.6933	-63.6408	"CTD_93902_002_17_DN"
"1993"	"07"	"14"	"1814"	47.0397	-60.2953	"CTD_93022_019_01_DN"
"1993"	"07"	"15"	"1115"	46.9477	-60.3695	"CTD_93022_020_01_DN"
"1993"	"07"	"15"	"1326"	46.8768	-60.1633	"CTD_93022_021_01_DN"
"1993"	"07"	"15"	"1345"	44.4533	-63.5955	"CTD_93901_006_15_DN"
"1993"	"07"	"15"	"1515"	46.9418	-60.1118	"CTD_93022_022_01_DN"
"1993"	"07"	"15"	"1628"	44.4542	-64.3167	"CTD_93901_007_14_DN"
"1993"	"07"	"16"	"1340"	46.4513	-60.2917	"CTD_93022_023_01_DN"
"1993"	"07"	"16"	"1503"	46.3958	-60.3763	"CTD_93022_024_01_DN"
"1993"	"07"	"22"	"1310"	44.4533	-63.5955	"CTD_93901_006_16_DN"
"1993"	"07"	"22"	"1539"	44.4542	-64.3167	"CTD_93901_007_15_DN"
"1993"	"07"	"29"	"1332"	44.4533	-63.5955	"CTD_93901_006_17_DN"
"1993"	"07"	"29"	"1617"	44.4542	-64.3167	"CTD_93901_007_16_DN"
"1993"	"07"	"30"	"1335"	44.72	-65.5607	"CTD_93901_009_1_DN"
"1993"	"07"	"30"	"1445"	44.671	-65.7138	"CTD_93901_008_1_DN"
"1993"	"07"	"30"	"1516"	44.6362	-65.7442	"CTD_93901_005_5_DN"
"1993"	"07"	"30"	"1537"	44.644	-65.7233	"CTD_93901_011_1_DN"
"1993"	"07"	"30"	"1803"	44.7535	-65.5052	"CTD_93901_010_1_DN"
"1993"	"08"	"05"	"1358"	44.4533	-63.5955	"CTD_93901_006_18_DN"
"1993"	"08"	"06"	"1425"	44.4542	-64.3167	"CTD_93901_007_17_DN"
"1993"	"08"	"10"	"1308"	44.6933	-63.6408	"CTD_93902_002_18_DN"
"1993"	"08"	"10"	"1324"	44.6835	-63.6502	"CTD_93902_003_20_DN"
"1993"	"08"	"12"	"1344"	44.4533	-63.5955	"CTD_93901_006_19_DN"
"1993"	"08"	"12"	"1620"	44.4542	-64.3167	"CTD_93901_007_18_DN"
"1993"	"08"	"13"	"1339"	44.72	-65.5607	"CTD_93901_009_2_DN"
"1993"	"08"	"13"	"1441"	44.671	-65.7138	"CTD_93901_008_2_DN"
"1993"	"08"	"13"	"1526"	44.6362	-65.7442	"CTD_93901_005_6_DN"
"1993"	"08"	"13"	"1713"	44.7535	-65.5052	"CTD_93901_010_2_DN"
"1993"	"08"	"19"	"1315"	44.4533	-63.5955	"CTD_93901_006_20_DN"
"1993"	"08"	"19"	"1548"	44.4542	-64.3167	"CTD_93901_007_19_DN"
"1993"	"08"	"26"	"1341"	44.4533	-63.5955	"CTD_93901_006_21_DN"
"1993"	"08"	"26"	"1631"	44.4542	-64.3167	"CTD_93901_007_20_DN"
"1993"	"08"	"28"	"1247"	44.72	-65.5607	"CTD_93901_009_3_DN"
"1993"	"08"	"28"	"1354"	44.671	-65.7138	"CTD_93901_008_3_DN"
"1993"	"08"	"28"	"1428"	44.6362	-65.7442	"CTD_93901_005_7_DN"
"1993"	"08"	"28"	"1620"	44.7535	-65.5052	"CTD_93901_010_3_DN"
"1993"	"09"	"10"	"1256"	44.72	-65.5607	"CTD_93901_009_4_DN"
"1993"	"09"	"10"	"1400"	44.671	-65.7138	"CTD_93901_008_4_DN"
"1993"	"09"	"10"	"1436"	44.6362	-65.7442	"CTD_93901_005_8_DN"
"1993"	"09"	"10"	"1629"	44.7535	-65.5052	"CTD_93901_010_4_DN"
"1993"	"09"	"11"	"1402"	44.4533	-63.5955	"CTD_93901_006_22_DN"
"1993"	"09"	"11"	"1645"	44.4542	-64.3167	"CTD_93901_007_21_DN"
"1993"	"09"	"22"	"1324"	45.0575	-66.7923	"CTD_93905_001_1_DN"
"1993"	"09"	"22"	"1330"	45.055	-66.7983	"CTD_93905_002_1_DN"
"1993"	"09"	"22"	"1335"	45.0533	-66.8005	"CTD_93905_003_1_DN"
"1993"	"09"	"22"	"1341"	45.0503	-66.8043	"CTD_93905_004_1_DN"
"1993"	"09"	"22"	"1347"	45.049	-66.8082	"CTD_93905_005_1_DN"
"1993"	"09"	"22"	"1352"	45.0467	-66.8115	"CTD_93905_006_1_DN"
"1993"	"09"	"22"	"1358"	45.0447	-66.815	"CTD_93905_007_1_DN"
"1993"	"09"	"22"	"1406"	45.043	-66.819	"CTD_93905_008_1_DN"
"1993"	"09"	"22"	"1413"	45.0408	-66.8257	"CTD_93905_009_1_DN"
"1993"	"09"	"22"	"1420"	45.0385	-66.8297	"CTD_93905_010_1_DN"
"1993"	"09"	"22"	"1435"	45.0407	-66.8395	"CTD_93905_012_1_DN"
"1993"	"09"	"22"	"1532"	45.0407	-66.8395	"CTD_93905_012_2_DN"
"1993"	"09"	"22"	"1609"	45.0407	-66.8395	"CTD_93905_012_3_DN"
"1993"	"09"	"23"	"1310"	46.3963	-60.377	"CTD_93047_001_01_DN"
"1993"	"09"	"23"	"1647"	46.3457	-60.3697	"CTD_93047_003_01_DN"
"1993"	"09"	"24"	"1038"	46.4955	-60.0688	"CTD_93047_004_01_DN"
"1993"	"09"	"24"	"1316"	46.4383	-60.127	"CTD_93047_005_01_DN"
"1993"	"09"	"24"	"1449"	44.4533	-63.5955	"CTD_93901_006_23_DN"
"1993"	"09"	"24"	"1453"	46.3795	-60.1488	"CTD_93047_006_01_DN"
"1993"	"09"	"24"	"1726"	44.4542	-64.3167	"CTD_93901_007_22_DN"
"1993"	"09"	"25"	"1348"	44.6362	-65.7442	"CTD_93901_005_9_DN"
"1993"	"09"	"25"	"1426"	44.671	-65.7138	"CTD_93901_008_5_DN"
"1993"	"09"	"25"	"1541"	44.72	-65.5607	"CTD_93901_009_5_DN"
"1993"	"09"	"29"	"1036"	46.5438	-60.3545	"CTD_93047_007_01_DN"
"1993"	"09"	"29"	"1209"	46.4715	-60.37	"CTD_93047_008_01_DN"
"1993"	"09"	"29"	"1348"	46.5567	-60.2528	"CTD_93047_009_01_DN"
"1993"	"09"	"29"	"1548"	46.6578	-60.1677	"CTD_93047_010_01_DN"
"1993"	"09"	"30"	"1108"	46.666	-60.222	"CTD_93047_011_01_DN"
"1993"	"09"	"30"	"1339"	46.7502	-60.084	"CTD_93047_012_01_DN"
"1993"	"09"	"30"	"1540"	46.7353	-60.2433	"CTD_93047_013_01_DN"
"1993"	"10"	"05"	"1037"	46.953	-60.3755	"CTD_93047_014_01_DN"
"1993"	"10"	"06"	"1123"	46.881	-60.1657	"CTD_93047_015_01_DN"
"1993"	"10"	"12"	"2111"	43.037	-65.7882	"CTD_93032_001_1_DN"
"1993"	"10"	"12"	"2305"	43.25	-65.7507	"CTD_93032_002_1_DN"
"1993"	"10"	"13"	"1311"	43.1652	-65.744	"CTD_93032_003_1_DN"
"1993"	"10"	"13"	"1431"	43.0832	-65.7453	"CTD_93032_004_1_DN"
"1993"	"10"	"13"	"1545"	43	-65.7505	"CTD_93032_005_1_DN"
"1993"	"10"	"13"	"1704"	42.9177	-65.7555	"CTD_93032_006_1_DN"
"1993"	"10"	"13"	"1816"	42.8328	-65.7517	"CTD_93032_007_1_DN"
"1993"	"10"	"13"	"1932"	42.75	-65.7527	"CTD_93032_008_1_DN"
"1993"	"10"	"13"	"2037"	42.6663	-65.749	"CTD_93032_009_1_DN"
"1993"	"10"	"13"	"2144"	42.584	-65.7475	"CTD_93032_010_1_DN"
"1993"	"10"	"13"	"2252"	42.4992	-65.7443	"CTD_93032_011_1_DN"
"1993"	"10"	"13"	"2359"	42.4167	-65.7438	"CTD_93032_012_1_DN"
"1993"	"10"	"14"	"0122"	42.331	-65.7958	"CTD_93032_013_1_DN"
"1993"	"10"	"14"	"0240"	42.2658	-65.8662	"CTD_93032_014_1_DN"
"1993"	"10"	"14"	"0358"	42.1993	-65.9332	"CTD_93032_015_1_DN"
