STATION	GEAR_MODEL	DATE_	Year	Month	Day	D/N	HEURE	Region	LONGITUDE	LATITUDE	PROFONDEUR_Min	PROFONDEUR_Max	PROFONDEUR_FOND_corr	Z_habitat	TAXON	STADE	Ind/m3	ind/m2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	180	200	259.2	Basins_100-325m	Cglac	CV	0.7	14
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	180	200	259.2	Basins_100-325m	Chyp	CIV	0.1	2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	180	200	259.2	Basins_100-325m	Chyp	CV	0.1	2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	200	210	259.2	Basins_100-325m	Cfin	CIV	3.8	38
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	200	210	259.2	Basins_100-325m	Cfin	CV	236.8	2368
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	200	210	259.2	Basins_100-325m	Cglac	CIV	3.8	38
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	200	210	259.2	Basins_100-325m	Cglac	CV	20.3	203
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	200	210	259.2	Basins_100-325m	Chyp	CIV	6.3	63
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	200	210	259.2	Basins_100-325m	Chyp	CV	3.8	38
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	210	220	259.2	Basins_100-325m	Cfin	CIV	14.8	148
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	210	220	259.2	Basins_100-325m	Cfin	CV	382.2	3822
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	210	220	259.2	Basins_100-325m	Cglac	CIV	11.9	119
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	210	220	259.2	Basins_100-325m	Cglac	CV	77	770
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	210	220	259.2	Basins_100-325m	Chyp	CIV	17.8	178
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	210	220	259.2	Basins_100-325m	Chyp	CV	3	30
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	220	230	259.2	Basins_100-325m	Cfin	CIV	21.9	219
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	220	230	259.2	Basins_100-325m	Cfin	CV	1133	11330
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	220	230	259.2	Basins_100-325m	Cglac	CV	175.2	1752
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	220	230	259.2	Basins_100-325m	Chyp	CIV	38.3	383
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	220	230	259.2	Basins_100-325m	Chyp	CV	49.3	493
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	230	240	259.2	Basins_100-325m	Cfin	CIV	15	150
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	230	240	259.2	Basins_100-325m	Cfin	CV	1470.4	14704
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	230	240	259.2	Basins_100-325m	Cglac	CIV	22.5	225
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	230	240	259.2	Basins_100-325m	Cglac	CV	375.1	3751
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	230	240	259.2	Basins_100-325m	Chyp	CIV	112.5	1125
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	230	240	259.2	Basins_100-325m	Chyp	CV	30	300
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	240	250	259.2	Basins_100-325m	Cfin	CIV	9.7	97
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	240	250	259.2	Basins_100-325m	Cfin	CV	1015.5	10155
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	240	250	259.2	Basins_100-325m	Cglac	CIV	4.8	48
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	240	250	259.2	Basins_100-325m	Cglac	CV	328.8	3288
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	240	250	259.2	Basins_100-325m	Chyp	CIV	91.9	919
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	D	1613	WSS	-62.92	43.82	240	250	259.2	Basins_100-325m	Chyp	CV	101.5	1015
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	0	10	261.4	Basins_100-325m	Cfin	CIV	0.5	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	0	10	261.4	Basins_100-325m	Cfin	CV	12.8	128
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	0	10	261.4	Basins_100-325m	Cfin	CVI	0.5	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	10	20	261.4	Basins_100-325m	Cfin	CII	1.1	11
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	10	20	261.4	Basins_100-325m	Cfin	CIII	1.1	11
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	10	20	261.4	Basins_100-325m	Cfin	CIV	2.2	22
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	10	20	261.4	Basins_100-325m	Cfin	CV	32.7	327
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	10	20	261.4	Basins_100-325m	Cfin	CVI	2.2	22
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	10	20	261.4	Basins_100-325m	Chyp	CV	1.1	11
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	20	30	261.4	Basins_100-325m	Cfin	CIV	0.6	6
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	20	30	261.4	Basins_100-325m	Cfin	CV	28.4	284
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	20	30	261.4	Basins_100-325m	Cfin	CVI	1.7	17
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	20	30	261.4	Basins_100-325m	Cglac	CIV	0.6	6
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	20	30	261.4	Basins_100-325m	Cglac	CV	0.6	6
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	30	40	261.4	Basins_100-325m	Cfin	CIV	1.8	18
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	30	40	261.4	Basins_100-325m	Cfin	CV	32.8	328
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	30	40	261.4	Basins_100-325m	Cfin	CVI	0.7	7
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	30	40	261.4	Basins_100-325m	Cglac	CIV	0.4	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	30	40	261.4	Basins_100-325m	Cglac	CV	1.1	11
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	30	40	261.4	Basins_100-325m	Chyp	CIV	0.4	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	40	50	261.4	Basins_100-325m	Cfin	CIV	1.2	12
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	40	50	261.4	Basins_100-325m	Cfin	CV	28.3	283
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	40	50	261.4	Basins_100-325m	Cfin	CVI	0.9	9
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	40	50	261.4	Basins_100-325m	Cglac	CIV	0.3	3
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	40	50	261.4	Basins_100-325m	Cglac	CV	2.2	22
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	50	60	261.4	Basins_100-325m	Cfin	CIV	0.5	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	50	60	261.4	Basins_100-325m	Cfin	CV	18	180
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	60	70	261.4	Basins_100-325m	Cfin	CIV	0.6	6
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	60	70	261.4	Basins_100-325m	Cfin	CV	18.6	186
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	60	70	261.4	Basins_100-325m	Cglac	CV	1.8	18
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	70	80	261.4	Basins_100-325m	Cfin	CIV	1.3	13
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	70	80	261.4	Basins_100-325m	Cfin	CV	17.4	174
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	70	80	261.4	Basins_100-325m	Cglac	CV	0.9	9
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	80	90	261.4	Basins_100-325m	Cfin	CV	47.9	479
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	80	90	261.4	Basins_100-325m	Cglac	CV	0.6	6
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cfin	CIV	2.4	24
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cfin	CIV	1.3	13
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cfin	CV	60.6	606
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cfin	CV	98.8	988
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cfin	CVI	0.6	6
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cglac	CIV	0.6	6
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2000	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cglac	CV	1.2	12
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Cglac	CV	6.3	63
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Chyp	CIV	2.5	25
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	90	100	261.4	Basins_100-325m	Chyp	CV	2.5	25
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	100	120	261.4	Basins_100-325m	Cfin	CIV	0.3	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	100	120	261.4	Basins_100-325m	Cfin	CV	40.5	810
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	100	120	261.4	Basins_100-325m	Cglac	CV	5.1	103
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	100	120	261.4	Basins_100-325m	Chyp	CIV	2.3	46
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	100	120	261.4	Basins_100-325m	Chyp	CV	1.3	26
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cfin	CIV	0.2	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cfin	CIV	0.2	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cfin	CV	7.3	146
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cfin	CV	13.1	263
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cfin	CVI	0.1	2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cglac	CIV	0.1	2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cglac	CV	0.6	12
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Cglac	CV	1.4	29
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Chyp	CIV	0.9	18
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	120	140	261.4	Basins_100-325m	Chyp	CV	0.2	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	140	160	261.4	Basins_100-325m	Cfin	CIV	0.1	2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	140	160	261.4	Basins_100-325m	Cfin	CV	12.4	249
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	140	160	261.4	Basins_100-325m	Cglac	CIV	0.1	2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	140	160	261.4	Basins_100-325m	Cglac	CV	1.3	27
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	140	160	261.4	Basins_100-325m	Chyp	CIV	0.2	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	140	160	261.4	Basins_100-325m	Chyp	CV	0.1	2
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	140	180	261.4	Basins_100-325m	Cfin	CIV	0.4	15
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	140	180	261.4	Basins_100-325m	Cfin	CV	12.4	495
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	140	180	261.4	Basins_100-325m	Cfin	CVI	0.1	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	140	180	261.4	Basins_100-325m	Cglac	CIV	0.3	10
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	140	180	261.4	Basins_100-325m	Cglac	CV	0.8	30
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	140	180	261.4	Basins_100-325m	Chyp	CIV	0.1	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	140	180	261.4	Basins_100-325m	Chyp	CV	0.1	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	160	180	261.4	Basins_100-325m	Cfin	CIV	1.3	27
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	160	180	261.4	Basins_100-325m	Cfin	CV	39.4	787
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	160	180	261.4	Basins_100-325m	Cglac	CIV	0.4	9
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	160	180	261.4	Basins_100-325m	Cglac	CV	4	81
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	160	180	261.4	Basins_100-325m	Chyp	CIV	2.7	54
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	160	180	261.4	Basins_100-325m	Chyp	CV	1.8	36
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	160	190	261.4	Basins_100-325m	Cfin	CIV	1.2	36
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	160	190	261.4	Basins_100-325m	Cfin	CV	23.9	718
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	160	190	261.4	Basins_100-325m	Cglac	CIV	0.2	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	160	190	261.4	Basins_100-325m	Cglac	CV	1	31
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	160	190	261.4	Basins_100-325m	Chyp	CIV	0.2	5
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	180	200	261.4	Basins_100-325m	Cfin	CIV	0.4	7
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	180	200	261.4	Basins_100-325m	Cfin	CV	40	800
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	180	200	261.4	Basins_100-325m	Cfin	CVI	0.4	7
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	180	200	261.4	Basins_100-325m	Cglac	CV	7.1	143
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	180	200	261.4	Basins_100-325m	Chyp	CIV	1.4	29
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	180	200	261.4	Basins_100-325m	Chyp	CV	0.7	14
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	190	200	261.4	Basins_100-325m	Cfin	CIV	1.9	19
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	190	200	261.4	Basins_100-325m	Cfin	CV	57.3	573
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	190	200	261.4	Basins_100-325m	Cfin	CVI	0.4	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	190	200	261.4	Basins_100-325m	Cglac	CIV	0.7	7
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	190	200	261.4	Basins_100-325m	Cglac	CV	6	60
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	190	200	261.4	Basins_100-325m	Chyp	CIV	0.4	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2100	WSS	-62.93	43.84	190	200	261.4	Basins_100-325m	Chyp	CV	0.4	4
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	200	220	261.4	Basins_100-325m	Cfin	CIV	1.4	29
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	200	220	261.4	Basins_100-325m	Cfin	CV	62.1	1242
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	200	220	261.4	Basins_100-325m	Cfin	CVI	0.4	7
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	200	220	261.4	Basins_100-325m	Cglac	CIV	0.7	14
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	200	220	261.4	Basins_100-325m	Cglac	CV	10.7	214
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	200	220	261.4	Basins_100-325m	Chyp	CIV	1.4	29
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	200	220	261.4	Basins_100-325m	Chyp	CV	5	100
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	220	240	261.4	Basins_100-325m	Cfin	CIV	24.4	488
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	220	240	261.4	Basins_100-325m	Cfin	CV	1201.2	24023
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	220	240	261.4	Basins_100-325m	Cfin	CVI	14.6	293
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	220	240	261.4	Basins_100-325m	Cglac	CIV	4.9	98
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	220	240	261.4	Basins_100-325m	Cglac	CV	156.3	3125
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	220	240	261.4	Basins_100-325m	Chyp	CIV	14.6	293
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	220	240	261.4	Basins_100-325m	Chyp	CV	4.9	98
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	240	261	261.4	Basins_100-325m	Cfin	CIV	11.8	247
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	240	261	261.4	Basins_100-325m	Cfin	CV	668.7	14043
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	240	261	261.4	Basins_100-325m	Cglac	CV	120.1	2522
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	240	261	261.4	Basins_100-325m	Chyp	CIV	70.6	1483
not assigned	BIONESS 1.0m	86-09-28	1986	9	28	N	2353	WSS	-62.93	43.84	240	261	261.4	Basins_100-325m	Chyp	CV	23.5	494
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	0	5	100.9	Basins_100-325m	Cfin	CIV	0.3	2
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	0	5	100.9	Basins_100-325m	Cfin	CV	2.7	14
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	10	20	100.9	Basins_100-325m	Cfin	CV	6	60
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	20	30	100.9	Basins_100-325m	Cfin	CI	1.1	11
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	20	30	100.9	Basins_100-325m	Cfin	CV	7.5	75
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	30	40	100.9	Basins_100-325m	Cfin	CIII	0.1	1
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	30	40	100.9	Basins_100-325m	Cfin	CIV	0.2	2
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	30	40	100.9	Basins_100-325m	Cfin	CV	8.8	88
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	40	50	100.9	Basins_100-325m	Cfin	CIII	0.2	2
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	40	50	100.9	Basins_100-325m	Cfin	CIV	0.7	7
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	40	50	100.9	Basins_100-325m	Cfin	CV	18.8	188
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	40	50	100.9	Basins_100-325m	Cfin	CVI	0.2	2
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	50	60	100.9	Basins_100-325m	Cfin	CIII	0.6	6
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	50	60	100.9	Basins_100-325m	Cfin	CIV	1.3	13
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	50	60	100.9	Basins_100-325m	Cfin	CV	37.4	374
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	50	60	100.9	Basins_100-325m	Cglac	CV	0.2	2
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	60	70	100.9	Basins_100-325m	Cfin	CIV	1.9	19
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	60	70	100.9	Basins_100-325m	Cfin	CV	58.2	582
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	70	80	100.9	Basins_100-325m	Cfin	CIV	2.3	23
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	70	80	100.9	Basins_100-325m	Cfin	CV	66.6	666
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	70	80	100.9	Basins_100-325m	Cfin	CVI	1.5	15
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	70	80	100.9	Basins_100-325m	Cglac	CV	1.1	11
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	80	95	100.9	Basins_100-325m	Cfin	CV	55.4	830
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	80	95	100.9	Basins_100-325m	Cfin	CVI	3	45
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	D	1548	WSS	-62.7	43.5	80	95	100.9	Basins_100-325m	Chyp	CIV	0.8	11
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	N	2300	ESS	-63.2	44.19	0	10	170.8	Basins_100-325m	Cfin	CV	6.9	69
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	N	2300	ESS	-63.2	44.19	10	20	170.8	Basins_100-325m	Cfin	CIII	13.6	136
not assigned	BIONESS 1.0m	86-09-29	1986	9	29	N	2300	ESS	-63.2	44.19	10	20	170.8	Basins_100-325m	Cfin	CIV	15.8	158
