"pl_rec","pl_year","pl_month","pl_day","pl_heure","pl_latitude","pl_longitude","ctd_rec","ctd_year","ctd_month","ctd_day","ctd_time","ctd_latitude","ctd_longitude","ctd_odf_filename","match_code"
1,1978,10,12,323,42,-67.16,1583,1978,10,12,406,42,-67.1667,"CTD_78031_9_1_UP.ODF",2
1,1978,10,12,323,42,-67.16,1584,1978,10,12,603,42.1667,-67.16,"CTD_78031_10_1_UP.ODF",2
1,1978,10,12,323,42,-67.16,1587,1978,10,12,900,42.1667,-67.1717,"CTD_78031_13_1_UP.ODF",2
1,1978,10,12,323,42,-67.16,1588,1978,10,12,930,42.125,-67.17,"CTD_78031_14_1_UP.ODF",2
1,1978,10,12,323,42,-67.16,1589,1978,10,12,958,42.0833,-67.1683,"CTD_78031_15_1_UP.ODF",2
1,1978,10,12,323,42,-67.16,1590,1978,10,12,1025,42.0417,-67.1667,"CTD_78031_16_1_UP.ODF",2
1,1978,10,12,323,42,-67.16,1591,1978,10,12,1051,42,-67.1667,"CTD_78031_17_1_UP.ODF",2
2,1978,10,12,2100,41.75,-67.16,1583,1978,10,12,406,42,-67.1667,"CTD_78031_9_1_UP.ODF",3
2,1978,10,12,2100,41.75,-67.16,1591,1978,10,12,1051,42,-67.1667,"CTD_78031_17_1_UP.ODF",3
2,1978,10,12,2100,41.75,-67.16,1600,1978,10,12,2128,41.75,-67.5,"CTD_78031_26_1_UP.ODF",3
3,1978,10,12,2351,42.09,-67.16,1583,1978,10,12,406,42,-67.1667,"CTD_78031_9_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1584,1978,10,12,603,42.1667,-67.16,"CTD_78031_10_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1585,1978,10,12,737,42.25,-67.1633,"CTD_78031_11_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1586,1978,10,12,814,42.2078,-67.1667,"CTD_78031_12_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1587,1978,10,12,900,42.1667,-67.1717,"CTD_78031_13_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1588,1978,10,12,930,42.125,-67.17,"CTD_78031_14_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1589,1978,10,12,958,42.0833,-67.1683,"CTD_78031_15_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1590,1978,10,12,1025,42.0417,-67.1667,"CTD_78031_16_1_UP.ODF",2
3,1978,10,12,2351,42.09,-67.16,1591,1978,10,12,1051,42,-67.1667,"CTD_78031_17_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1601,1978,10,13,4,42.0933,-67.2517,"CTD_78031_51_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1602,1978,10,13,101,42.0933,-67.2517,"CTD_78031_52_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1603,1978,10,13,200,42.0933,-67.2517,"CTD_78031_53_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1604,1978,10,13,259,42.0933,-67.2517,"CTD_78031_54_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1605,1978,10,13,449,42.25,-67.2417,"CTD_78031_27_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1606,1978,10,13,525,42.2083,-67.2367,"CTD_78031_28_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1607,1978,10,13,554,42.1667,-67.2367,"CTD_78031_29_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1608,1978,10,13,702,42.125,-67.24,"CTD_78031_30_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1609,1978,10,13,729,42.0833,-67.24,"CTD_78031_31_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1610,1978,10,13,753,42.0333,-67.2333,"CTD_78031_32_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1611,1978,10,13,814,42,-67.2333,"CTD_78031_33_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1612,1978,10,13,846,42.0417,-67.2333,"CTD_78031_34_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1613,1978,10,13,907,42.0833,-67.2333,"CTD_78031_35_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1614,1978,10,13,924,42.1033,-67.2333,"CTD_78031_36_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1615,1978,10,13,955,42.105,-67.2417,"CTD_78031_37_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1616,1978,10,13,1103,42.1105,-67.2487,"CTD_78031_38_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1617,1978,10,13,1213,42.0933,-67.2517,"CTD_78031_39_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1618,1978,10,13,1304,42.0933,-67.2517,"CTD_78031_40_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1619,1978,10,13,1403,42.0933,-67.2517,"CTD_78031_41_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1620,1978,10,13,1502,42.0933,-67.2517,"CTD_78031_42_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1621,1978,10,13,1600,42.0933,-67.2517,"CTD_78031_43_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1622,1978,10,13,1701,42.0933,-67.2517,"CTD_78031_44_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1623,1978,10,13,1801,42.0933,-67.2517,"CTD_78031_45_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1624,1978,10,13,1859,42.0933,-67.2517,"CTD_78031_46_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1625,1978,10,13,2002,42.0933,-67.2517,"CTD_78031_47_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1626,1978,10,13,2105,42.0933,-67.2517,"CTD_78031_48_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1627,1978,10,13,2202,42.0933,-67.2517,"CTD_78031_49_1_UP.ODF",2
4,1978,10,13,109,42.15,-67.15,1628,1978,10,13,2302,42.0933,-67.2517,"CTD_78031_50_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1601,1978,10,13,4,42.0933,-67.2517,"CTD_78031_51_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1602,1978,10,13,101,42.0933,-67.2517,"CTD_78031_52_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1603,1978,10,13,200,42.0933,-67.2517,"CTD_78031_53_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1604,1978,10,13,259,42.0933,-67.2517,"CTD_78031_54_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1605,1978,10,13,449,42.25,-67.2417,"CTD_78031_27_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1606,1978,10,13,525,42.2083,-67.2367,"CTD_78031_28_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1607,1978,10,13,554,42.1667,-67.2367,"CTD_78031_29_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1608,1978,10,13,702,42.125,-67.24,"CTD_78031_30_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1609,1978,10,13,729,42.0833,-67.24,"CTD_78031_31_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1610,1978,10,13,753,42.0333,-67.2333,"CTD_78031_32_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1611,1978,10,13,814,42,-67.2333,"CTD_78031_33_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1612,1978,10,13,846,42.0417,-67.2333,"CTD_78031_34_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1613,1978,10,13,907,42.0833,-67.2333,"CTD_78031_35_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1614,1978,10,13,924,42.1033,-67.2333,"CTD_78031_36_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1615,1978,10,13,955,42.105,-67.2417,"CTD_78031_37_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1616,1978,10,13,1103,42.1105,-67.2487,"CTD_78031_38_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1617,1978,10,13,1213,42.0933,-67.2517,"CTD_78031_39_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1618,1978,10,13,1304,42.0933,-67.2517,"CTD_78031_40_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1619,1978,10,13,1403,42.0933,-67.2517,"CTD_78031_41_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1620,1978,10,13,1502,42.0933,-67.2517,"CTD_78031_42_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1621,1978,10,13,1600,42.0933,-67.2517,"CTD_78031_43_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1622,1978,10,13,1701,42.0933,-67.2517,"CTD_78031_44_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1623,1978,10,13,1801,42.0933,-67.2517,"CTD_78031_45_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1624,1978,10,13,1859,42.0933,-67.2517,"CTD_78031_46_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1625,1978,10,13,2002,42.0933,-67.2517,"CTD_78031_47_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1626,1978,10,13,2105,42.0933,-67.2517,"CTD_78031_48_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1627,1978,10,13,2202,42.0933,-67.2517,"CTD_78031_49_1_UP.ODF",2
5,1978,10,13,237,42.19,-67.15,1628,1978,10,13,2302,42.0933,-67.2517,"CTD_78031_50_1_UP.ODF",2
6,1978,10,16,1601,41.4,-66.97,1684,1978,10,16,1544,41.5833,-67,"CTD_78031_107_1_UP.ODF",2
6,1978,10,16,1601,41.4,-66.97,1685,1978,10,16,1649,41.4167,-67,"CTD_78031_108_1_UP.ODF",2
6,1978,10,16,1601,41.4,-66.97,1686,1978,10,16,1911,41.5833,-67.1083,"CTD_78031_109_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1665,1978,10,16,28,42.145,-67.2333,"CTD_78031_116_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1666,1978,10,16,45,42.1667,-67.2333,"CTD_78031_117_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1667,1978,10,16,111,42.2083,-67.2333,"CTD_78031_118_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1668,1978,10,16,141,42.25,-67.2333,"CTD_78031_119_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1669,1978,10,16,329,42.335,-67.2333,"CTD_78031_120_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1690,1978,10,16,2233,42,-67.2333,"CTD_78031_113_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1691,1978,10,16,2249,42.0417,-67.2333,"CTD_78031_114_1_UP.ODF",2
7,1978,10,16,2247,42.14,-67.23,1692,1978,10,16,2306,42.0833,-67.2333,"CTD_78031_115_1_UP.ODF",2
8,1978,10,17,130,42.27,-67.24,1697,1978,10,17,258,42.0833,-67.2333,"CTD_78031_141_1_UP.ODF",2
8,1978,10,17,130,42.27,-67.24,1698,1978,10,17,312,42.125,-67.2333,"CTD_78031_142_1_UP.ODF",2
8,1978,10,17,130,42.27,-67.24,1699,1978,10,17,330,42.1667,-67.2333,"CTD_78031_143_1_UP.ODF",2
8,1978,10,17,130,42.27,-67.24,1700,1978,10,17,353,42.2083,-67.2333,"CTD_78031_144_1_UP.ODF",2
8,1978,10,17,130,42.27,-67.24,1701,1978,10,17,411,42.4167,-67.2333,"CTD_78031_121_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1717,1978,10,18,49,42,-66.6667,"CTD_78031_157_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1718,1978,10,18,133,42.0417,-66.6667,"CTD_78031_158_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1719,1978,10,18,153,42.0833,-66.6667,"CTD_78031_159_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1720,1978,10,18,237,42.1667,-66.6667,"CTD_78031_160_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1721,1978,10,18,259,42.2083,-66.6667,"CTD_78031_161_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1722,1978,10,18,326,42.25,-66.6667,"CTD_78031_162_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1724,1978,10,18,655,42.2417,-66.65,"CTD_78031_146_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1725,1978,10,18,721,42.2083,-66.6583,"CTD_78031_147_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1726,1978,10,18,758,42.1667,-66.67,"CTD_78031_148_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1727,1978,10,18,819,42.125,-66.6667,"CTD_78031_149_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1728,1978,10,18,841,42.0833,-66.6667,"CTD_78031_150_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1729,1978,10,18,859,42.0433,-66.665,"CTD_78031_151_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1730,1978,10,18,914,42,-66.6667,"CTD_78031_152_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1731,1978,10,18,1014,42.0833,-66.6667,"CTD_78031_153_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1732,1978,10,18,1729,42.1167,-66.755,"CTD_78031_154_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1733,1978,10,18,2231,41.9833,-66.5433,"CTD_78031_155_1_UP.ODF",2
9,1978,10,18,938,42.08,-66.66,1734,1978,10,18,2334,42.03,-66.55,"CTD_78031_156_1_UP.ODF",2
10,1978,10,18,1509,42.14,-66,1724,1978,10,18,655,42.2417,-66.65,"CTD_78031_146_1_UP.ODF",3
10,1978,10,18,1509,42.14,-66,1733,1978,10,18,2231,41.9833,-66.5433,"CTD_78031_155_1_UP.ODF",3
10,1978,10,18,1509,42.14,-66,1734,1978,10,18,2334,42.03,-66.55,"CTD_78031_156_1_UP.ODF",3
11,1978,10,18,2240,42.02,-66,1729,1978,10,18,859,42.0433,-66.665,"CTD_78031_151_1_UP.ODF",3
11,1978,10,18,2240,42.02,-66,1733,1978,10,18,2231,41.9833,-66.5433,"CTD_78031_155_1_UP.ODF",3
11,1978,10,18,2240,42.02,-66,1734,1978,10,18,2334,42.03,-66.55,"CTD_78031_156_1_UP.ODF",3
12,1979,4,21,201,43.99,-61.69,2613,1979,4,21,1802,78.425,-105.4333,"CTD_79700_037_80-2_DN.ODF",3
13,1981,10,9,10,44.01,-62.95,NA,NA,NA,NA,NA,NA,NA,NA,0
14,1981,10,18,930,43.97,-62.9,NA,NA,NA,NA,NA,NA,NA,NA,0
15,1981,10,18,1600,44.01,-62.93,NA,NA,NA,NA,NA,NA,NA,NA,0
16,1981,10,18,2315,44.01,-62.89,NA,NA,NA,NA,NA,NA,NA,NA,0
17,1984,10,18,2100,43.89,-62.89,NA,NA,NA,NA,NA,NA,NA,NA,0
18,1984,10,20,2330,43.77,-58.55,NA,NA,NA,NA,NA,NA,NA,NA,0
19,1984,10,22,1300,45.78,-58.78,NA,NA,NA,NA,NA,NA,NA,NA,0
20,1984,10,22,1400,45.81,-58.74,NA,NA,NA,NA,NA,NA,NA,NA,0
21,1984,10,23,200,46.17,-57.84,NA,NA,NA,NA,NA,NA,NA,NA,0
22,1984,10,23,300,46.14,-57.81,NA,NA,NA,NA,NA,NA,NA,NA,0
23,1984,10,23,1400,45.43,-57.11,NA,NA,NA,NA,NA,NA,NA,NA,0
24,1984,10,23,1530,45.39,-57.07,NA,NA,NA,NA,NA,NA,NA,NA,0
25,1984,10,23,2256,44.79,-56.63,NA,NA,NA,NA,NA,NA,NA,NA,0
26,1984,10,24,923,44.53,-56.4,NA,NA,NA,NA,NA,NA,NA,NA,0
27,1984,10,24,1110,44.5,-56.21,NA,NA,NA,NA,NA,NA,NA,NA,0
28,1984,10,26,930,43.37,-62.26,NA,NA,NA,NA,NA,NA,NA,NA,0
29,1984,10,26,2000,43.69,-62.68,NA,NA,NA,NA,NA,NA,NA,NA,0
30,1984,10,26,2338,43.87,-62.91,NA,NA,NA,NA,NA,NA,NA,NA,0
31,1984,10,27,100,43.89,-62.94,NA,NA,NA,NA,NA,NA,NA,NA,0
32,1984,10,27,1100,43.95,-62.93,NA,NA,NA,NA,NA,NA,NA,NA,0
33,1984,10,28,1920,43.67,-63.84,NA,NA,NA,NA,NA,NA,NA,NA,0
34,1985,6,4,1830,43.17,-62.33,9088,1985,6,4,228,28.4983,-22.935,"CTD_85014_49_1_DN.ODF",3
34,1985,6,4,1830,43.17,-62.33,9089,1985,6,4,337,28.5217,-22.945,"CTD_85014_50_1_DN.ODF",3
34,1985,6,4,1830,43.17,-62.33,9090,1985,6,4,523,28.5183,-22.905,"CTD_85014_39_1_DN.ODF",3
35,1985,6,4,2130,43.55,-62.63,9088,1985,6,4,228,28.4983,-22.935,"CTD_85014_49_1_DN.ODF",3
35,1985,6,4,2130,43.55,-62.63,9089,1985,6,4,337,28.5217,-22.945,"CTD_85014_50_1_DN.ODF",3
35,1985,6,4,2130,43.55,-62.63,9090,1985,6,4,523,28.5183,-22.905,"CTD_85014_39_1_DN.ODF",3
36,1985,6,5,830,43.77,-62.63,9096,1985,6,5,142,28.6333,-23.2167,"CTD_85014_65_1_DN.ODF",3
36,1985,6,5,830,43.77,-62.63,9097,1985,6,5,247,28.6167,-23.2033,"CTD_85014_66_1_DN.ODF",3
36,1985,6,5,830,43.77,-62.63,9107,1985,6,5,2255,28.9167,-22.95,"CTD_85014_64_1_DN.ODF",3
37,1985,6,5,1300,44,-62.98,9096,1985,6,5,142,28.6333,-23.2167,"CTD_85014_65_1_DN.ODF",3
37,1985,6,5,1300,44,-62.98,9097,1985,6,5,247,28.6167,-23.2033,"CTD_85014_66_1_DN.ODF",3
37,1985,6,5,1300,44,-62.98,9107,1985,6,5,2255,28.9167,-22.95,"CTD_85014_64_1_DN.ODF",3
38,1985,6,5,1945,43.99,-63.09,9096,1985,6,5,142,28.6333,-23.2167,"CTD_85014_65_1_DN.ODF",3
38,1985,6,5,1945,43.99,-63.09,9097,1985,6,5,247,28.6167,-23.2033,"CTD_85014_66_1_DN.ODF",3
38,1985,6,5,1945,43.99,-63.09,9107,1985,6,5,2255,28.9167,-22.95,"CTD_85014_64_1_DN.ODF",3
39,1985,6,5,2130,43.72,-63.01,9096,1985,6,5,142,28.6333,-23.2167,"CTD_85014_65_1_DN.ODF",3
39,1985,6,5,2130,43.72,-63.01,9097,1985,6,5,247,28.6167,-23.2033,"CTD_85014_66_1_DN.ODF",3
39,1985,6,5,2130,43.72,-63.01,9107,1985,6,5,2255,28.9167,-22.95,"CTD_85014_64_1_DN.ODF",3
40,1985,6,6,845,44.36,-63.29,9111,1985,6,6,440,28.5967,-23.1483,"CTD_85014_67_1_DN.ODF",3
40,1985,6,6,845,44.36,-63.29,9112,1985,6,6,553,28.5833,-23.1167,"CTD_85014_68_1_DN.ODF",3
40,1985,6,6,845,44.36,-63.29,9113,1985,6,6,701,28.555,-23.075,"CTD_85014_69_1_DN.ODF",3
41,1985,6,7,900,45.41,-60.16,9121,1985,6,7,53,28.585,-22.9267,"CTD_85014_97_1_DN.ODF",3
41,1985,6,7,900,45.41,-60.16,9122,1985,6,7,229,28.5667,-22.95,"CTD_85014_98_1_DN.ODF",3
41,1985,6,7,900,45.41,-60.16,9132,1985,6,7,2346,28.6167,-22.8833,"CTD_85014_96_1_DN.ODF",3
42,1985,6,7,2030,44.93,-59.55,9121,1985,6,7,53,28.585,-22.9267,"CTD_85014_97_1_DN.ODF",3
42,1985,6,7,2030,44.93,-59.55,9122,1985,6,7,229,28.5667,-22.95,"CTD_85014_98_1_DN.ODF",3
42,1985,6,7,2030,44.93,-59.55,9132,1985,6,7,2346,28.6167,-22.8833,"CTD_85014_96_1_DN.ODF",3
43,1985,6,8,815,44.72,-59.27,9147,1985,6,8,1656,28.45,-23.1833,"CTD_85014_109_1_DN.ODF",3
43,1985,6,8,815,44.72,-59.27,9149,1985,6,8,2005,28.4333,-23.2167,"CTD_85014_112_1_DN.ODF",3
43,1985,6,8,815,44.72,-59.27,9150,1985,6,8,2152,28.4167,-23.2583,"CTD_85014_113_1_DN.ODF",3
44,1985,6,8,1200,44.52,-59,9147,1985,6,8,1656,28.45,-23.1833,"CTD_85014_109_1_DN.ODF",3
44,1985,6,8,1200,44.52,-59,9149,1985,6,8,2005,28.4333,-23.2167,"CTD_85014_112_1_DN.ODF",3
44,1985,6,8,1200,44.52,-59,9150,1985,6,8,2152,28.4167,-23.2583,"CTD_85014_113_1_DN.ODF",3
45,1985,6,8,1700,44.15,-58.62,9147,1985,6,8,1656,28.45,-23.1833,"CTD_85014_109_1_DN.ODF",3
45,1985,6,8,1700,44.15,-58.62,9149,1985,6,8,2005,28.4333,-23.2167,"CTD_85014_112_1_DN.ODF",3
45,1985,6,8,1700,44.15,-58.62,9150,1985,6,8,2152,28.4167,-23.2583,"CTD_85014_113_1_DN.ODF",3
46,1985,6,8,2100,43.81,-58.51,9147,1985,6,8,1656,28.45,-23.1833,"CTD_85014_109_1_DN.ODF",3
46,1985,6,8,2100,43.81,-58.51,9149,1985,6,8,2005,28.4333,-23.2167,"CTD_85014_112_1_DN.ODF",3
46,1985,6,8,2100,43.81,-58.51,9150,1985,6,8,2152,28.4167,-23.2583,"CTD_85014_113_1_DN.ODF",3
47,1985,6,8,2230,43.79,-58.51,9147,1985,6,8,1656,28.45,-23.1833,"CTD_85014_109_1_DN.ODF",3
47,1985,6,8,2230,43.79,-58.51,9149,1985,6,8,2005,28.4333,-23.2167,"CTD_85014_112_1_DN.ODF",3
47,1985,6,8,2230,43.79,-58.51,9150,1985,6,8,2152,28.4167,-23.2583,"CTD_85014_113_1_DN.ODF",3
48,1985,6,9,1230,44.41,-56.29,9152,1985,6,9,423,28.3783,-22.9067,"CTD_85014_11408_1_DN.ODF",3
48,1985,6,9,1230,44.41,-56.29,9153,1985,6,9,449,28.3783,-22.9067,"CTD_85014_11409_1_DN.ODF",3
48,1985,6,9,1230,44.41,-56.29,9161,1985,6,9,2034,28.3333,-22.95,"CTD_85014_12100_1_DN.ODF",3
49,1985,6,10,1100,45.74,-57.41,9164,1985,6,10,50,28.7,-22.95,"CTD_85014_138_1_DN.ODF",3
49,1985,6,10,1100,45.74,-57.41,9165,1985,6,10,357,28.73,-22.945,"CTD_85014_140_1_DN.ODF",3
49,1985,6,10,1100,45.74,-57.41,9175,1985,6,10,2337,28.6667,-22.95,"CTD_85014_137_1_DN.ODF",3
50,1985,6,10,2200,46.51,-58.11,9164,1985,6,10,50,28.7,-22.95,"CTD_85014_138_1_DN.ODF",3
50,1985,6,10,2200,46.51,-58.11,9165,1985,6,10,357,28.73,-22.945,"CTD_85014_140_1_DN.ODF",3
50,1985,6,10,2200,46.51,-58.11,9175,1985,6,10,2337,28.6667,-22.95,"CTD_85014_137_1_DN.ODF",3
51,1985,6,11,900,45.3,-57.03,9176,1985,6,11,59,28.7,-23.2167,"CTD_85014_151_1_DN.ODF",3
51,1985,6,11,900,45.3,-57.03,9179,1985,6,11,1101,28.795,-22.965,"CTD_85014_14500_1_DN.ODF",3
51,1985,6,11,900,45.3,-57.03,9186,1985,6,11,1910,28.8317,-22.9633,"CTD_85014_149_1_DN.ODF",3
52,1985,6,11,1800,44.68,-56.49,9176,1985,6,11,59,28.7,-23.2167,"CTD_85014_151_1_DN.ODF",3
52,1985,6,11,1800,44.68,-56.49,9179,1985,6,11,1101,28.795,-22.965,"CTD_85014_14500_1_DN.ODF",3
52,1985,6,11,1800,44.68,-56.49,9186,1985,6,11,1910,28.8317,-22.9633,"CTD_85014_149_1_DN.ODF",3
53,1985,6,13,1330,45.77,-58.94,9199,1985,6,13,812,28.4,-22.8167,"CTD_85014_174_1_DN.ODF",3
53,1985,6,13,1330,45.77,-58.94,9200,1985,6,13,1222,28.3683,-22.7617,"CTD_85014_17700_1_DN.ODF",3
53,1985,6,13,1330,45.77,-58.94,9201,1985,6,13,1310,28.3683,-22.7617,"CTD_85014_17701_1_DN.ODF",3
54,1985,9,17,1800,44.35,-63.29,9651,1985,9,17,537,59.005,-61.5,"CTD_85031_52_1_DN.ODF",3
54,1985,9,17,1800,44.35,-63.29,9652,1985,9,17,1532,60.1667,-61.08,"CTD_85031_53_1_DN.ODF",3
54,1985,9,17,1800,44.35,-63.29,9653,1985,9,17,2048,60.3217,-62,"CTD_85031_54_1_DN.ODF",3
55,1985,9,17,2230,44.2,-63.16,9651,1985,9,17,537,59.005,-61.5,"CTD_85031_52_1_DN.ODF",3
55,1985,9,17,2230,44.2,-63.16,9652,1985,9,17,1532,60.1667,-61.08,"CTD_85031_53_1_DN.ODF",3
55,1985,9,17,2230,44.2,-63.16,9653,1985,9,17,2048,60.3217,-62,"CTD_85031_54_1_DN.ODF",3
56,1985,9,18,830,43.98,-62.98,9658,1985,9,18,211,60.01,-68.532,"CTD_85031_63_1_DN.ODF",3
56,1985,9,18,830,43.98,-62.98,9659,1985,9,18,311,59.997,-68.592,"CTD_85031_64_1_DN.ODF",3
56,1985,9,18,830,43.98,-62.98,9660,1985,9,18,352,60.02,-68.47,"CTD_85031_65_1_DN.ODF",3
57,1985,9,18,1030,43.97,-62.96,9658,1985,9,18,211,60.01,-68.532,"CTD_85031_63_1_DN.ODF",3
57,1985,9,18,1030,43.97,-62.96,9659,1985,9,18,311,59.997,-68.592,"CTD_85031_64_1_DN.ODF",3
57,1985,9,18,1030,43.97,-62.96,9660,1985,9,18,352,60.02,-68.47,"CTD_85031_65_1_DN.ODF",3
58,1985,9,18,1330,43.15,-62.29,9658,1985,9,18,211,60.01,-68.532,"CTD_85031_63_1_DN.ODF",3
58,1985,9,18,1330,43.15,-62.29,9659,1985,9,18,311,59.997,-68.592,"CTD_85031_64_1_DN.ODF",3
58,1985,9,18,1330,43.15,-62.29,9660,1985,9,18,352,60.02,-68.47,"CTD_85031_65_1_DN.ODF",3
59,1985,9,18,1730,43.78,-62.81,9658,1985,9,18,211,60.01,-68.532,"CTD_85031_63_1_DN.ODF",3
59,1985,9,18,1730,43.78,-62.81,9659,1985,9,18,311,59.997,-68.592,"CTD_85031_64_1_DN.ODF",3
59,1985,9,18,1730,43.78,-62.81,9660,1985,9,18,352,60.02,-68.47,"CTD_85031_65_1_DN.ODF",3
60,1985,9,18,2000,43.56,-62.63,9658,1985,9,18,211,60.01,-68.532,"CTD_85031_63_1_DN.ODF",3
60,1985,9,18,2000,43.56,-62.63,9659,1985,9,18,311,59.997,-68.592,"CTD_85031_64_1_DN.ODF",3
60,1985,9,18,2000,43.56,-62.63,9660,1985,9,18,352,60.02,-68.47,"CTD_85031_65_1_DN.ODF",3
61,1985,9,19,2015,43.14,-61.99,9674,1985,9,19,805,60.01,-68.293,"CTD_85031_74_1_DN.ODF",3
61,1985,9,19,2015,43.14,-61.99,9676,1985,9,19,859,60.003,-68.413,"CTD_85031_76_1_DN.ODF",3
61,1985,9,19,2015,43.14,-61.99,9683,1985,9,19,1917,60.015,-68.2983,"CTD_85031_83_1_DN.ODF",3
62,1985,9,21,1330,45.75,-59.84,9700,1985,9,21,430,60.008,-68.392,"CTD_85031_102_1_DN.ODF",3
62,1985,9,21,1330,45.75,-59.84,9704,1985,9,21,1117,60.042,-68.203,"CTD_85031_106_1_DN.ODF",3
62,1985,9,21,1330,45.75,-59.84,9706,1985,9,21,1438,60.067,-68.062,"CTD_85031_108_1_DN.ODF",3
